stock_code,focus,detail,label,source,content_uri
035600,삼성페이의 핵심인 삼성전자는 갤럭시 S 시리즈의 견조한 판매와 페이 서비스의 글로벌 점유율 확대 기대감 속에 3.01% 상승한 19만 1800원을 기록하며 대장주로서 시장을 이끌고 있다. 정부의 모바일 신분증 도입 확대와 맞물려 삼성페이의 사용자 경험이 비약적으로 향상될 것이라는 전망이 나오자 관련 핵심 기술을 보유한 기업들을 중심으로 투자자들의 매수세가 집중 중이다.,"삼성전자가 삼성페이를 단순 결제 수단을 넘어 모바일 신분증, 디지털 키, 항공권 등을 통합한 '삼성 월렛'으로 고도화하면서 관련 보안 및 부품 테마주들이 6일 강한 탄력을 받고 있다. 정부의 모바일 신분증 도입 확대와 맞물려 삼성페이의 사용자 경험이 비약적으로 향상될 것이라는 전망이 나오자 관련 핵심 기술을 보유한 기업들을 중심으로 투자자들의 매수세가 집중 중이다. 가장 뜨거운 기세를 보이는 종목은 보안 솔루션 전문 기업 제이케이시냅스다.",1,035600|KG이니시스,https://www.pinpointnews.co.kr/news/articleView.html?idxno=443122
035600,케이카가 KG그룹에 경영권을 매각한다는 소식에 주가가 12% 급락세다. KG스틸은 지난달 31일 사모펀드 한앤코오토홀딩스와 케이카 보통주 3524만5670주(72.19%)를 5500억원에 매입하기로 계약했다.,케이카가 KG그룹에 경영권을 매각한다는 소식에 주가가 12% 급락세다. 1일 한국거래소에 따르면 이날 오전 10시16분 케이카 주가는 전 거래일 대비 1660원(12.08%) 내린 1만2080원에 거래된다. 장 중 최저 1만1630원까지 하락하기도 했다.,1,035600|KG이니시스,https://www.sidae.com/article/2026040110061923696
035600,"결국, 1년 만에 흑자전환에 성공하면서 M&A 전문가를 넘어 경영 전문가라는 인식을 각인시켰다. 기술력과 고용안정을 바탕으로 버스 라인업인 7M, 9M 등 전기버스를 생산해 국내 버스 업계에 조달 공급을 하고 있다.",2022년 대기업집단으로 첫 편입된 KG그룹의 성장 속도가 무섭다. 당시 재계 71위의 KG그룹은 3년 만에 순위를 54위까지 끌어올리며 대한민국 산업에서 존재감을 보이고 있다. KG그룹 역사 톺아보기를 통해 기업 경영이란 무엇인지 되짚어보고자 한다.,1,035600|KG이니시스,https://www.ebn.co.kr/news/articleView.html?idxno=1704059
139480,"이에 대형마트 2사인 이마트, 롯데마트가 소비자 부담을 덜고 물가 안정 기조를 이어가고자 일제히 봄맞이 할인행사를 진행하며 분위기 환기에 나섰다. 대표적으로 △참두릅(220g/팩) △남해땅두릅(200g/팩) △강원 명이나물(180g/팩) △실키핑크 토마토(1kg/박스) 등을 준비했으며 신세계 포인트 적립 시 할인하는 이벤트를 진행한다.","이에 대형마트 2사인 이마트, 롯데마트가 소비자 부담을 덜고 물가 안정 기조를 이어가고자 일제히 봄맞이 할인행사를 진행하며 분위기 환기에 나섰다. ◇ 이마트, 봄 제철 먹거리 할인전…최대 50% 할인 이마트는 제철 먹거리들과 필수 요리 채소들을 저렴하게 선보이는 봄맞이 먹거리 할인 행사에 나선다. 먼저 9일부터 15일까지 일주일간 두릅, 명이나물, 홍가리비 등 제철 먹거리들과 필수 요리채소들을 최대 50% 할인된 가격에 선보인다.",1,139480|이마트,https://www.pointdaily.co.kr/news/articleView.html?idxno=300326
139480,"[중앙이코노미뉴스 조용우] 8일 오후 1시 59분 기준, 네이버페이 증권에 따르면 이마트는 지난 종가 92,200원보다 1,500원 상승한 93,700원에 거래되고 있다. 동일업종 등락률은 2.41% 상승하여 이마트의 상승폭보다 높은 흐름을 보였다.","[중앙이코노미뉴스 조용우] 8일 오후 1시 59분 기준, 네이버페이 증권에 따르면 이마트는 지난 종가 92,200원보다 1,500원 상승한 93,700원에 거래되고 있다. 이는 1.63%의 상승률을 나타낸다. 주가는 94,400원으로 시작하여 95,500원까지 고가를 기록했으나 92,800원까지 저가를 형성하는 흐름을 보였다.",1,139480|이마트,https://www.joongangenews.com/news/articleView.html?idxno=509989
139480,"이마트는 봄 제철 농수산물과 채소를 중심으로 할인 행사를 진행한다고 8일 밝혔다. 이번 행사는 봄철 제철 먹거리 수요에 맞춰 기획됐다. 이마트는 오는 9일부터 15일까지 두릅, 명이나물, 홍가리비 등 제철 상품과 요리용...","이마트는 봄 제철 농수산물과 채소를 중심으로 할인 행사를 진행한다고 8일 밝혔다. 이번 행사는 봄철 제철 먹거리 수요에 맞춰 기획됐다. 이마트는 오는 9일부터 15일까지 두릅, 명이나물, 홍가리비 등 제철 상품과 요리용...",1,139480|이마트,http://www.fnnews.com/news/202604081408411714
139480,"이와 함께 대파, 애호박, 마늘 등 기본 채소류까지 포함해 장보기 수요 전반을 고려한 구성을 갖췄다는 게 사측 설명이다. 이런 가운데 유통업계에서도 제철 식재료 중심의 상품 전략을 강화하고 있다.","이마트는 봄 제철 농수산물을 중심으로 기획전을 진행한다고 9일 밝혔다. 특정 품목 중심이 아닌 채소·수산·과일을 아우르는 구성을 통해 봄철 식탁 전반을 겨냥했다. 대표적으로 참두릅과 남해 땅두릅, 강원 명이나물, ‘실키핑크 토마토’와 뉴질랜드산 루비레드 키위 등 시즌 과일까지 포함해 신선식품 선택 폭을 넓혔다.",1,139480|이마트,https://www.lcnews.co.kr/news/articleView.html?idxno=200397
139480,"실제 구매로 이어지는 전환율을 얼마나 끌어올릴 수 있을지도 향후 과제로 꼽힌다. 업계 관계자는 “이제 유통 경쟁은 얼마나 많은 상품을 보유하느냐보다, 고객이 원하는 것을 얼마나 빠르고 정확하게 이해해 제안하느냐에 달려 있다”며 “대화형 AI는 유통의 핵심 접점을 완전히 바꾸는 계기가 될 것”이라고 말했다.","국내 유통업계의 고객 접점과 경쟁 방식이 빠르게 변화하고 있다. 상품을 직접 찾아 비교하던 방식에서 벗어나, 인공지능(AI)과의 대화를 통해 추천부터 구매까지 이어지는 ‘대화형 커머스’가 새로운 표준으로 자리 잡는 모습이다. 8일 업계에 따르면 주요 유통사들은 ‘AI 대화형 쇼핑 경험’ 구축에 집중하고 있다.",1,139480|이마트,https://www.womentimes.co.kr/news/articleView.html?idxno=102012
335870,"매출액은 465억원, 영업이익은 19억원, 당기순이익은 12억원으로 집계됐다. 1월 30일 공시에 따르면, 모티바코리아는 2025년 3월 31일 전환사채(CB) 인수를 통해 799만3605주를 취득했다.","1월 30일 공시에 따르면, 모티바코리아는 2025년 3월 31일 전환사채(CB) 인수를 통해 799만3605주를 취득했다. 이어 2025년 6월 12일과 2026년 1월 28일 장외매수를 통해 각각 146만5828주와 38만9238주를 추가로 매수했다. 윙스풋의 2026년 1월 30일 기준 주가는 2155원으로 전일 대비 1.37% 하락했다.",1,335870|윙스풋,https://www.digitaltoday.co.kr/news/articleView.html?idxno=625615
335870,"1월 28일 장외매수를 통해 주식 수가 증가했으며, 취득 단가는 주당 3411원으로 보고됐다. 최근 실적은 2024년 12월 개별 기준으로 자산총계 484억원, 부채총계 172억원, 자본총계 311억원을 기록했다.","1월 28일 장외매수를 통해 주식 수가 증가했으며, 취득 단가는 주당 3411원으로 보고됐다. 이번 주식 매수는 인크레더블버즈와의 거래로 이루어졌다. 윙스풋의 2026년 1월 30일 장마감 기준 주가는 2155원으로, 전일 대비 30원(-1.37%) 하락했다.",1,335870|윙스풋,https://www.digitaltoday.co.kr/news/articleView.html?idxno=625602
335870,"이번 보고에서는 주식 수가 2만8112주 증가했으며, 지분율도 0.16%포인트 상승했다. 윙스풋의 최근 실적은 2024년 12월 기준으로, 자산 총계 484억원, 부채 총계 172억원, 자본 총계 311억원을 기록했다.","2026년 1월 19일 기준으로 임신영의 보유 주식 수는 148만3481주였으며, 지분율은 8.86%였다. 이번 보고에서는 주식 수가 2만8112주 증가했으며, 지분율도 0.16%포인트 상승했다. 세부 변동 내역에 따르면, 임신영은 2026년 1월 22일 장내매수를 통해 주식을 취득했다.",1,335870|윙스풋,https://www.digitaltoday.co.kr/news/articleView.html?idxno=625532
335870,"매출액은 465억원, 영업이익은 19억원, 당기순이익은 12억원으로 집계됐다. 2026년 1월 19일 기준 윙스풋의 주가는 전일 대비 11.58% 상승한 2120원에 거래를 마쳤다.","세부 변동 내역을 살펴보면, 2026년 1월 15일부터 1월 20일까지 네 차례에 걸쳐 장내매수를 진행했다. 1월 15일에는 4만8104주를 주당 2069원에 매수했고, 1월 16일에는 8만2983주를 주당 1700원에 매입했다. 이어 1월 19일에는 46만9430주를 주당 2004원에, 1월 20일에는 3만6530주를 주당 1900원에 매수했다.",1,335870|윙스풋,https://www.digitaltoday.co.kr/news/articleView.html?idxno=622279
335870,"한국거래소에 따르면 윙스풋(335870)이 2026년 1월 16일 하루 동안 투자주의종목으로 지정된다고 밝혔다.... 윙스풋의 경우 개인투자자의 순매수량이 469,430주(2.80%)에 달한 것으로 나타났으며, 이는 최근 5일간...","한국거래소에 따르면 윙스풋(335870)이 2026년 1월 16일 하루 동안 투자주의종목으로 지정된다고 밝혔다.... 윙스풋의 경우 개인투자자의 순매수량이 469,430주(2.80%)에 달한 것으로 나타났으며, 이는 최근 5일간...",0,335870|윙스풋,https://www.topstarnews.net/news/articleView.html?idxno=15935736
032190,이번 공시는 양일홍 감사의 신규 선임에 따른 주식 보유 상황을 보고한 것이다. 다우데이타는 1999년 12월 21일 코스닥 시장에 상장된 기업용 IT소프트웨어 공급 업체다.,"이번 공시는 양일홍 감사의 신규 선임에 따른 주식 보유 상황을 보고한 것이다. 양일홍 감사의 보유 주식은 기존 주식으로, 이번에 처음 보고됐다. 다우데이타는 1999년 12월 21일 코스닥 시장에 상장된 기업용 IT소프트웨어 공급 업체다. 임원ㆍ주요주주특정증권등소유상황보고서 ※ 교환대상이 주식인 교환사채권 및 기초자산이 주식인 증권예탁증권, 파생결합증권 등에 한하여 분모에서 제외하고 소유비율을 산정",1,032190|다우데이타,https://www.digitaltoday.co.kr/news/articleView.html?idxno=650066
032190,"이번 공시에서는 특별관계자 양일홍의 지분이 1만3500주, 0.04%포인트 증가한 것으로 기재됐다. 이 외 주요 내용으로 김동준은 한국증권금융과 담보계약을 2025년 11월 14일 체결했으며 대상 주식등의 수는 126만주다.","김익래와 특별관계자 7인의 3월 30일 기준 다우데이타 보유 주식등의 수는 2424만1287주, 보유 비율은 63.29%로 보고됐다. 주요 내역을 보면, 보고자 김익래는 881만960주, 23.01%, 특별관계자 김형주는 3만388주, 0.08%, 김동준은 250만주, 6.53%를 보유 중이다. 이번 공시에서는 특별관계자 양일홍의 지분이 1만3500주, 0.04%포인트 증가한 것으로 기재됐다.",1,032190|다우데이타,https://www.digitaltoday.co.kr/news/articleView.html?idxno=649954
032190,"양일홍의 지분은 2만2500주, 0.05%포인트 증가로 나타났다. 이 외 주요 내용으로 다우데이타는 우리은행과 담보계약을 3월 12일 체결했으며 대상 주식등의 수는 100만주다.","다우데이타와 특별관계자 8인의 3월 30일 기준 다우기술 보유 주식등의 수는 2121만7670주, 보유 비율은 47.29%로 보고됐다. 주요 내역을 보면, 보고자 다우데이타는 2027만8000주, 45.2%를 보유 중이다. 특별관계자 김익래는 50만2170주, 1.12%를 보유하고 있다.",1,032190|다우데이타,https://www.digitaltoday.co.kr/news/articleView.html?idxno=649921
032190,이 외 주요 내용으로 다우데이타는 우리은행과 담보계약을 3월 12일 체결했으며 대상 주식등의 수는 100만주다. NH농협은행과의 담보계약은 2025년 7월 1일 체결됐으며 대상 주식등의 수는 200만주다.,"다우데이타는 특별관계자 8인과 보유한 주식등의 수를 2121만5170주로 유지하고 있다. 보유 비율은 47.28%로 보고됐다. 주요 내역을 보면, 보고자 다우데이타는 2027만8000주, 45.2%, 특별관계자 김익래는 50만2170주, 1.12%, 김형주는 4만주, 0.09%를 보유 중이다.",1,032190|다우데이타,https://www.digitaltoday.co.kr/news/articleView.html?idxno=642110
032190,"이 외 주요 내용으로, 김동준은 한국증권금융과 담보계약을 2025년 11월 14일 체결했으며 대상 주식등의 수는 126만주다. 또한, 이머니는 한국산업은행과 담보계약을 2025년 5월 22일 체결했다.","주요 내역을 보면, 보고자 김익래는 881만960주, 23.01%를 보유 중이다. 특별관계자 김형주는 3만388주, 0.08%, 김동준은 250만주, 6.53%를 보유 중이다. 이 외 주요 내용으로, 김동준은 한국증권금융과 담보계약을 2025년 11월 14일 체결했으며 대상 주식등의 수는 126만주다.",1,032190|다우데이타,https://www.digitaltoday.co.kr/news/articleView.html?idxno=636367
041190,이 외 주요 내용으로 신성이엔지는 대신저축은행디비캐피탈인천저축은행과의 담보계약을 2026년 3월 26일 체결했으며 대상 주식등의 수는 206만주다. 이정훈은 NH농협은행과 담보계약을 2025년 7월 29일 체결했으며 대상 주식등의 수는 395만주다.,"이완근 신성이엔지 회장은 보유 주식등의 수를 2596만1047주로, 지분율을 30.91%로 유지했다. 이번 공시는 최대주주 및 특별관계자 보유주식 담보계약 추가에 따른 것이다. 주요 내역을 보면, 보고자 이완근은 84만주, 1%, 특별관계자 홍은희는 73만1047주, 0.87%, 이정훈은 1596만주, 19%를 보유 중이다.",1,041190|우리기술투자,https://www.digitaltoday.co.kr/news/articleView.html?idxno=652970
041190,"비록 업종 지수는 일부 대형 VC(벤처캐피털)의 숨 고르기에 0.10% 하락하며 거래 중이나, 개별 스팩주와 유망 투자처를 보유한 창투사를 중심으로 강한 매수세가 유입되는 양상이다. 교보20호스팩은 합병 대상 기업에 대한 기대감이 반영되며 78.00% 폭등한 3,560원을 기록하고 있다.","기업공개(IPO) 시장의 문턱이 높아지면서 우회 상장의 통로로 활용되는 스팩(SPAC·기업인수목적회사) 종목들이 2일 창업투자 업종의 분위기를 주도하고 있다. 비록 업종 지수는 일부 대형 VC(벤처캐피털)의 숨 고르기에 0.10% 하락하며 거래 중이나, 개별 스팩주와 유망 투자처를 보유한 창투사를 중심으로 강한 매수세가 유입되는 양상이다. 교보20호스팩의 기세가 압도적이다.",1,041190|우리기술투자,https://www.pinpointnews.co.kr/news/articleView.html?idxno=442155
041190,"같은 기간 개별 매출액은 1605억8000만원, 영업이익은 1367억2600만원, 당기순이익은 1095억8500만원이며, 주당순이익은 1407원이다. 연결 매출액은 1628억6700만원, 영업이익은 1380억7600만원, 당기순이익은 1105억4500만원이며, 주당순이익은 1420원이다.","제30기 재무제표 승인 안건은 의결권 있는 발행주식 총수 기준 찬성률 43.8%, 의결권 행사 주식수 기준 찬성률 98.5%로 통과됐다. 정관 일부 개정 안건도 의결권 있는 발행주식 총수 기준 찬성률 44.3%, 의결권 행사 주식수 기준 찬성률 99.7%로 가결됐다. 이사 선임 안건에서는 장동진 사외이사를 신규 선임했고, 최재웅 사내이사와 이정선 기타비상무이사는 재선임됐다.",1,041190|우리기술투자,https://www.digitaltoday.co.kr/news/articleView.html?idxno=646396
041190,우리기술투자는 정기 주주총회에서 배당이 어려운 상황을 설명하고 향후 투자자산의 이익이 실현될 경우 적극적인 배당정책을 수립하겠다는 방침을 공유했다고 26일 밝혔다. 상법 제462조에 따르면 배당가능이익은...,우리기술투자는 정기 주주총회에서 배당이 어려운 상황을 설명하고 향후 투자자산의 이익이 실현될 경우 적극적인 배당정책을 수립하겠다는 방침을 공유했다고 26일 밝혔다. 상법 제462조에 따르면 배당가능이익은...,2,041190|우리기술투자,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202603261639026040106471
263770,"유에스티는 2025년 개별 잠정실적으로 매출액 563억 9,400만 원, 영업이익 22억 1,200만 원, 순이익 22억 7,200만 원을 달성했다고 밝혔다. 이에 유에스티의 영업이익률과 순이익률은 2025년 말 기준 4% 안팎을 기록했다.","스테인리스 강관사 유에스티가 지난해 매출 및 수익성 감소를 기록했다. 다만 철강 시황 악화에도 고부가가치재 비중 확대로 순수익을 유지했다. 유에스티는 2025년 개별 잠정실적으로 매출액 563억 9,400만 원, 영업이익 22억 1,200만 원, 순이익 22억 7,200만 원을 달성했다고 밝혔다.",0,263770|유에스티,http://www.snmnews.com/news/articleView.html?idxno=566307
263770,"같은 기간 영업이익은 22억1299만137원으로 67.9% 줄었고, 당기순이익은 22억7270만5247원으로 58.8% 감소했다. 유에스티의 2025년 매출액은 563억9437만22원으로, 2024년 747억7970만7939원 대비 24.6% 감소했다.","유에스티의 2025년 매출액은 563억9437만22원으로, 2024년 747억7970만7939원 대비 24.6% 감소했다. 같은 기간 영업이익은 22억1299만137원으로 67.9% 줄었고, 당기순이익은 22억7270만5247원으로 58.8% 감소했다. 회사 측은 매출액 또는 손익구조 변동의 주요 원인으로 판매단가 감소를 들었다.",0,263770|유에스티,https://www.digitaltoday.co.kr/news/articleView.html?idxno=638753
263770,"유에스티는 보통주식 1주당 기말배당금 60원의 현금배당을 결의했으며, 배당금 총액은 14억1075만9340원, 보통주식 기준 시가배당율은 3.1%로 제시됐다. 이준열의 임기는 3년이며, 주요 경력은 법무법인 로원 기업 컨설턴트로 기재됐다.","유에스티는 보통주식 1주당 기말배당금 60원의 현금배당을 결의했으며, 배당금 총액은 14억1075만9340원, 보통주식 기준 시가배당율은 3.1%로 제시됐다. 주주총회에서는 정관 일부 변경 승인 안건도 특별결의로 가결됐다. 회사는 사외이사 명칭 변경 및 비율 강화를 골자로 정관을 손질하는 안건을 통과시켰다.",2,263770|유에스티,https://www.digitaltoday.co.kr/news/articleView.html?idxno=651671
263770,"분리막 소재의 강자 대한유화와 원통형 배터리 캔을 생산하는 신흥에스이씨 역시 각각 11.09%, 10.82% 상승하며 테마의 상승 열기를 더하고 있다. 롯데에너지머티리얼즈가 독보적인 일렉포일 기술력을 바탕으로 2차전지와 인공지능(AI) 산업의 핵심 소재 공급망을 주도하고 있다.","전기차 수요 정체기인 '캐즘' 우려로 숨을 죽였던 2차전지 테마가 6일 다시금 뜨겁게 달아오르고 있다. 글로벌 완성차 업체들의 전기차 출시 계획이 구체화되고, 리튬 등 주요 원자재 가격이 하향 안정화되면서 수익성 개선에 대한 기대감이 투자심리를 자극하는 모습이다. 차세대 배터리 규격 확대와 북미 시장 선점 경쟁이 치열해지며 관련 공급망에 속한 기업들에 강력한 매수세가 유입 중이다.",1,263770|유에스티,https://www.pinpointnews.co.kr/news/articleView.html?idxno=443061
263770,AccessDeniedAccess DeniedR2V64J3FP64R0RHXXrpHfQr90wxcxFxrwOM/yo1FpAmzUuTGgvuhZxCpw5jOOxusg9vmGecgJjdraOL0NCRhl3Rhoy3c1ezkDIJKr4MYEy/vVHX0,AccessDeniedAccess DeniedR2V64J3FP64R0RHXXrpHfQr90wxcxFxrwOM/yo1FpAmzUuTGgvuhZxCpw5jOOxusg9vmGecgJjdraOL0NCRhl3Rhoy3c1ezkDIJKr4MYEy/vVHX0,1,263770|유에스티,https://biz.sbs.co.kr/article_hub/20000301802?division=NAVER
023160,8일 투자은행(IB) 업계에 따르면 TKG태광의 핵심 계열사인 TKG휴켐스는 제이앤PE에서 500억원 규모의 전략적 투자를 유치했다. 제이앤PE가 운용하는 블라인드펀드가 특수목적법인(SPC)을 통해 TKG휴켐스의 사모...,8일 투자은행(IB) 업계에 따르면 TKG태광의 핵심 계열사인 TKG휴켐스는 제이앤PE에서 500억원 규모의 전략적 투자를 유치했다. 제이앤PE가 운용하는 블라인드펀드가 특수목적법인(SPC)을 통해 TKG휴켐스의 사모...,1,023160|태광,https://www.mk.co.kr/article/12011764
023160,"흥국화재는 이번 후순위채 발행 관련 공시에서 ""지난해 3분기말 기준 킥스 비율 220.37%보다 6.77%포인트(P) 증가한 227.14%를 기록할 것으로 예상된다""고 설명했다. 기본자본 킥스가 50% 이하인 보험사는 경영개선권고 등 적기시정조치 대상이 되는데 흥국화재는 40% 수준으로 알려졌다.",흥국생명과 흥국화재가 지난달 나란히 수장을 교체하며 '뉴 흥국' 시대를 시작했다. 특히 흥국화재는 신임 대표 취임부터 영업력 강화를 통해 자본력을 키우겠다는 의지가 엿보인다. 반면 인수합병(M&A) 시장에 나섰던 흥국생명은 숨고르기에 들어간 모습이다.,1,023160|태광,https://www.mt.co.kr/finance/2026/04/08/2026040808343790427
023160,"만전"" 태광산업이 석유화학 중심의 사업 구조를 조선·소비재·헬스케어로 전격 재편한다. 총 1조 5000억원 규모의 인수·투자를 동시다발적으로 추진하면서다. 태광산업은풍부한 유동자금을 바탕으로 공급망 강화와...","만전"" 태광산업이 석유화학 중심의 사업 구조를 조선·소비재·헬스케어로 전격 재편한다. 총 1조 5000억원 규모의 인수·투자를 동시다발적으로 추진하면서다. 태광산업은풍부한 유동자금을 바탕으로 공급망 강화와...",1,023160|태광,https://www.asiatoday.co.kr/view.php?key=20260407010002107
023160,"2026년 4월 6일 오후 4시 10분 기준으로 동성제약의 주가는 973원으로 전일 대비 변동이 없었다. 동성제약은 전문 의약품 제조업체로, 코스피 시장에 상장되어 있으며, 1990년 1월 19일에 상장됐다.","4월 6일 공시에 따르면, 태광산업은 2026년 3월 31일 유상증자를 통해 보통주 3000만주를 새로 취득했다. 2026년 4월 6일 오후 4시 10분 기준으로 동성제약의 주가는 973원으로 전일 대비 변동이 없었다. 동성제약은 전문 의약품 제조업체로, 코스피 시장에 상장되어 있으며, 1990년 1월 19일에 상장됐다. 임원ㆍ주요주주특정증권등소유상황보고서 ※ 교환대상이 주식인 교환사채권 및 기초자산이 주식인 증권예탁증권, 파생결합증권 등에 한하여 분모에서 제외하고 소유비율을 산정",1,023160|태광,https://www.digitaltoday.co.kr/news/articleView.html?idxno=653974
023160,"해당 기사는 인수 가격 조정과 리콜 사태 등 악재 속에서 태광그룹과 애경산업이 ‘극적 합의’를 도출해내며 새로운 동반 성장의 길을 모색했다는 점을 심도 있게 취재했으며, 인수 후 양사가 만들어낼 시너지와 향후 행보를 전망했다는 점에서 높은 평가를 받았다. 이어 “해이해질 수 있는 요즈음 이렇게 상을 받음으로써 더 열심히 하라고 주신 것 같다”며 “모두에게 늘 새롭고 정확한 정보를 전달할 수 있도록 정진해 나가겠다”고 소감을 밝","해당 기사는 인수 가격 조정과 리콜 사태 등 악재 속에서 태광그룹과 애경산업이 ‘극적 합의’를 도출해내며 새로운 동반 성장의 길을 모색했다는 점을 심도 있게 취재했으며, 인수 후 양사가 만들어낼 시너지와 향후 행보를 전망했다는 점에서 높은 평가를 받았다. 이어 “해이해질 수 있는 요즈음 이렇게 상을 받음으로써 더 열심히 하라고 주신 것 같다”며 “모두에게 늘 새롭고 정확한 정보를 전달할 수 있도록 정진해 나가겠다”고 소감을 밝혔다.",1,023160|태광,https://www.kfenews.co.kr/news/articleView.html?idxno=656503
271830,"반도체장비 매출 41억원→85억원 확대 전체 매출 비중도 23%까지 상승 ""제2의 ETF 기대했건만""…반년 된 상장클래스, 시장 외면","반도체장비 매출 41억원→85억원 확대 전체 매출 비중도 23%까지 상승 ""제2의 ETF 기대했건만""…반년 된 상장클래스, 시장 외면",1,271830|팸텍,https://www.sentv.co.kr/article/view/sentv202603190164
271830,"별도 기준 반도체장비 매출은 2024년 41억원에서 2025년 85억원으로 2배 이상 증가했다. 팸텍 관계자는 “회사는 카메라모듈 외에 반도체, 모빌리티, 스마트팩토리까지 자동화장비 적용 영역을 넓히고 있다”며 “이러한 과도기적 과정에서 실적이 부진했지만, 2026년에는 반도체 및 모빌리티 장비 매출 성장을 바탕으로 재도약을 시작할 것”이라고 말했다.","자동화 장비 전문기업 팸텍은 18일 제출한 사업보고서를 통해 2025년 연결 기준 매출액 387억원, 영업손실 41억원을 기록했다고 밝혔다. 지난해 글로벌 경기 둔화와 인플레이션에 따른 소비 위축으로 장비에 대한 투자가 보수적으로 전환되며 전반적인 실적은 부진했으나 사업 포트폴리오 다변화는 숫자로 확인됐다. 별도 기준 반도체장비 매출은 2024년 41억원에서 2025년 85억원으로 2배 이상 증가했다.",0,271830|팸텍,https://www.ggilbo.com/news/articleView.html?idxno=1147600
271830,"별도 기준 반도체장비 매출은 지난 2024년 41억원에서 지난해 85억원으로 2배 이상 증가했다. 자동화 장비 전문기업 팸텍은 지난해 연결 기준 매출액 387억원, 영업손실 41억원을 기록했다고 19일 밝혔다.","자동화 장비 전문기업 팸텍은 지난해 연결 기준 매출액 387억원, 영업손실 41억원을 기록했다고 19일 밝혔다. 회사 측에 따르면 지난해 글로벌 경기 둔화와 인플레이션에 따른 소비 위축으로 장비에 대한 투자가 보수적으로 전환되며 전반적인 실적은 부진했으나 사업 포트폴리오 다변화는 숫자로 확인됐다. 별도 기준 반도체장비 매출은 지난 2024년 41억원에서 지난해 85억원으로 2배 이상 증가했다.",0,271830|팸텍,https://www.widedaily.com/news/articleView.html?idxno=290614
271830,별도 기준 반도체장비 매출은 지난 2024년 41억원에서 2025년 85억원으로 2배 이상 증가했다. 전체 매출에서 차지하는 비중도 같은 기간 9.8%에서 23.4%로 확대됐다.,!AI가 자동 생성한 요약으로 정확하지 않을 수 있어요. 회사에 따르면 2025년 글로벌 경기 둔화와 인플레이션에 따른 소비 위축으로 장비 투자가 보수적으로 전환되며 전반적인 실적은 부진했으나 사업 포트폴리오 다변화는 숫자로 확인됐다. 별도 기준 반도체장비 매출은 지난 2024년 41억원에서 2025년 85억원으로 2배 이상 증가했다.,1,271830|팸텍,https://www.newspim.com/news/view/20260319000159
271830,"등록 2026.03.19 08:25:47 꽃신에 감동받은 메릴 스트립-앤 헤서웨이 AMRO, 올해 한국 경제성장률 1.9% 전망 '구준엽 처제' 서희제, 방송 복귀서 오열·욕설 ""샤워 매번 같이""…김지영, 파격 '신혼 루틴' 고백 '방한' 트럼프 측근 ""올가을 북미 정상회담 가능성 높다"" 정부, 새만금 2호 투자진흥지구 지정…현대차 9조 투자 뒷받침 美민주, 트럼프 탄핵소추안 발의…'직무정지' 요구도 ""당연히 올 거라고 생각""","등록 2026.03.19 08:25:47 꽃신에 감동받은 메릴 스트립-앤 헤서웨이 AMRO, 올해 한국 경제성장률 1.9% 전망 '구준엽 처제' 서희제, 방송 복귀서 오열·욕설 ""샤워 매번 같이""…김지영, 파격 '신혼 루틴' 고백 '방한' 트럼프 측근 ""올가을 북미 정상회담 가능성 높다"" 정부, 새만금 2호 투자진흥지구 지정…현대차 9조 투자 뒷받침 美민주, 트럼프 탄핵소추안 발의…'직무정지' 요구도 ""당연히 올 거라고 생각"" 정선희, 안재환 실종 신고 지연 이유 故김창민 감독 가해자 ""죽을 죄 지었다…거듭 사죄드린다"" 이란 ""美, 이란 요구 10개항 전부 수용…호르",1,271830|팸텍,https://www.newsis.com/view/NISX20260319_0003554533
032980,코스닥 상장 기업 바이온이 감사보고서 제출 지연 끝에 '의견거절' 판정을 받으며 상장폐지 기로에 섰다. 8일 금융감독원 전자공시시스템에 따르면 바이온은 2025 사업연도 감사보고서에 대해 감사의견 거절을 통보받아...,코스닥 상장 기업 바이온이 감사보고서 제출 지연 끝에 '의견거절' 판정을 받으며 상장폐지 기로에 섰다. 8일 금융감독원 전자공시시스템에 따르면 바이온은 2025 사업연도 감사보고서에 대해 감사의견 거절을 통보받아...,0,032980|바이온,http://www.inews24.com/view/1958153
032980,"바이온의 최근 실적에 따르면, 2024년 12월 결산 기준으로 자산총계는 847억원, 부채총계는 576억원, 자본총계는 271억원이다. 매출액은 270억원, 영업손실은 33억원, 당기순손실은 102억원으로 집계됐다.","바이온의 최근 실적에 따르면, 2024년 12월 결산 기준으로 자산총계는 847억원, 부채총계는 576억원, 자본총계는 271억원이다. 매출액은 270억원, 영업손실은 33억원, 당기순손실은 102억원으로 집계됐다. 바이온은 1997년 8월 6일 코스닥 시장에 상장된 음·식료품 및 담배 도매업체다.",0,032980|바이온,https://www.digitaltoday.co.kr/news/articleView.html?idxno=634535
